glcm_entropy,glcm_contract,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_asm,label
4.361477009775892,0.9188223279507879,0.3733139597750868,0.8610231073781143,0.646453309618625,0.5465617567216239,0.41793285427164734,0.0
4.850345850840258,0.9219612348615924,0.4009331146674362,0.8462686679598779,0.6099008439248608,0.509945714128242,0.37203054364325666,0.0
5.645200342799178,1.2946015504853912,0.5073427738129572,0.814719204111011,0.5516254579001209,0.5323483396753368,0.30436139898919223,0.0
5.628149039250556,1.8687852028066119,0.5936489270953484,0.8057297965012109,0.5554139346586613,0.5578764708755997,0.30856171443497216,0.0
6.21333545422753,1.3766043558967713,0.5478812385861214,0.7980039846715214,0.515071298933407,0.5348604133418097,0.2654029441670463,0.0
5.801791879264766,1.648702692474049,0.5584092356305274,0.8100129904809454,0.5502761822675953,0.5511229289956348,0.302895318175985,0.0
5.734871174462382,1.1426642547337562,0.47882297373606314,0.8188856100680394,0.5495901527429701,0.5412242573767294,0.3021256500235397,0.0
4.835692244612225,1.0741537059063822,0.40886655673298766,0.8515554448742484,0.6192184983750978,0.5753487422117264,0.3834692778717993,0.0
4.374822139524035,0.6382392589388698,0.3211293733179549,0.8688091315467362,0.6539489954168658,0.5042422031690892,0.42768586943231535,0.0
6.631243654002072,1.0283070663927334,0.5085608750240297,0.7940504230527103,0.4835933749544332,0.5094931080936073,0.23399277919920303,0.0
5.1340515154595,0.9353842572568248,0.4131499303152636,0.8403331170508863,0.5867558200879177,0.5315478155927487,0.3443422592689922,0.0
6.566194558123275,1.0328250853037302,0.48823030805459483,0.8051694410370562,0.4933274810248283,0.5555172656762909,0.2434905484072076,0.0
5.721844451837103,1.6386646211793554,0.5633642859717426,0.8062736351101966,0.5440581451120226,0.564928272932671,0.2960654352384338,0.0
5.917365595371015,1.733507064590544,0.6005982374567478,0.7946366722077723,0.5280746022194646,0.5389742655898931,0.27894297463932033,0.0
5.532272914923201,1.16664083525567,0.4660783112264513,0.8271044263376911,0.5600165304471325,0.5756464937773694,0.31368420022778765,0.0
5.054451643843052,1.1943719362745102,0.45786869833717836,0.8346981607010343,0.5955031387692734,0.5287228671013244,0.3546662975114623,0.0
4.51224221232157,1.1977578935986162,0.4340573036812769,0.8479607412434634,0.6326953986180942,0.5475930783134022,0.40032978654436685,0.0
5.969526799153169,1.167290840662245,0.48010009671760906,0.819708955913222,0.5429050705533196,0.5503783667496424,0.2948400182119868,0.0
6.00368052032257,1.1599297145328726,0.49628174860630553,0.8110033601671873,0.5267445497786154,0.5311113881273412,0.2775541568622689,0.0
5.2994223996404255,1.151118199730874,0.46284821342752847,0.8294792695300254,0.5749998187535537,0.554640230335634,0.33068083352358374,0.0
4.228937242429365,0.6298850952758557,0.3013316843281433,0.8793249182532871,0.6677341680688346,0.5542786591596084,0.4459057901824261,0.0
5.863314274773579,1.450029225538255,0.5367103097366401,0.808413887543877,0.538377726018723,0.5544758739042455,0.28992800619770687,0.0
5.810417115173607,1.763748708429452,0.5662229370915038,0.8113242690565088,0.5563969935990819,0.5865145392235928,0.30969794859867766,0.0
5.333458125516776,0.6647154039311803,0.3554189194059978,0.8509556695131724,0.5863297765776421,0.5330681510761699,0.3438553911493658,0.0
5.893025762884616,1.6601979707324126,0.5794360942906579,0.8000591791886233,0.5310254166045503,0.548764512000828,0.2820684812057938,0.0
6.7810242624308605,1.8625941494857763,0.6599454386534032,0.7698654353015524,0.4731700243546566,0.555757027617398,0.22400877976297712,0.0
7.100344874304827,1.5935628273981155,0.6056757166714725,0.7801528052441035,0.4677153761172915,0.5753507558918886,0.21894747530347247,0.0
4.769130283514322,0.6478908652921954,0.33496056204344493,0.8615675159358219,0.6237328813731555,0.5256355275222503,0.3890923111695159,0.0
5.7141316473756225,1.3874537888071898,0.5188435787918111,0.8148686592445493,0.5501817299977159,0.5555184919437433,0.30276937818831573,0.0
6.152637827379275,1.1231611940119186,0.503163747116494,0.8039215896233316,0.5127590763901295,0.5262107171394046,0.263007505642506,0.0
6.236306690564191,1.8744840776384089,0.6424285581266822,0.7813223150650723,0.5049643914105236,0.5497616420176465,0.25507620060674213,0.0
4.869031387683405,0.8751221435265293,0.392449493584199,0.8471605014208344,0.6073893225777444,0.5069748939913828,0.3689686220358924,0.0
5.787865779432752,1.2589824676806995,0.49965267264994245,0.815444082582775,0.5436400997953208,0.5387809493358097,0.29561520872162783,0.0
6.045954174458307,1.0596784289696273,0.4709241938196851,0.817141176504881,0.5268536904207349,0.5505206983708556,0.2776616646760074,0.0
6.8839736060441385,2.1457071949490585,0.7130279069348331,0.7613450049760937,0.462132995923318,0.5635379627832713,0.2137207097474824,0.0
6.068649975152434,1.329992911380239,0.5409098964340642,0.7997862280674457,0.5205510517293066,0.5238107171443375,0.2710637313386981,0.0
6.1493071046627374,1.2728366643838906,0.5270424085688201,0.8026313812543451,0.5221023425936406,0.5225755998469472,0.2726875489918274,0.0
6.524539562902195,1.9257892096789702,0.650952518262207,0.7793626277079212,0.4876384093083178,0.5686750847913323,0.2379259700568974,0.0
5.692093755186399,1.0254774305555563,0.44599480968858163,0.8284866527789383,0.5543828391113357,0.5611436944599646,0.30741831263806596,0.0
5.267588050639071,1.1088260825163392,0.4569173214628988,0.8293492806796662,0.5729332066867227,0.5546034566141219,0.32830584764241044,0.0
7.0804847802112345,1.3656009707804695,0.578842452422146,0.7796505996944543,0.46058741585147,0.5528980891002341,0.21228880173129863,0.0
5.060857954877483,1.0643554011678207,0.4195328569540565,0.845369584719405,0.6031281740742653,0.55050143698042,0.36383308772593,0.0
5.606579582399532,1.3229655961649365,0.4969863453960017,0.8205372610704598,0.5572021259684308,0.5522399365113052,0.31053256106501226,0.0
6.349364709604529,1.6791470227797014,0.6112334498750485,0.7843378384205697,0.4981832086325835,0.552260296074347,0.2482763557500512,0.0
5.196583367590028,1.170171989138793,0.47023446510957356,0.8259309447661921,0.5776006539194063,0.5310354610153529,0.33366722756447803,0.0
6.311587911213879,1.526841704512688,0.5804059586457138,0.7909911222795085,0.5047492678225481,0.5347483906177539,0.25489469240128454,0.0
5.526862249986287,0.8677290134803921,0.40918794754421384,0.8364975022284835,0.5743400356915693,0.5116145714581789,0.3299418891870113,0.0
6.304132859424193,1.5946483924452146,0.5905156670511346,0.7907745673448066,0.503556692424129,0.5683898191004828,0.2536724380567417,0.0
5.522816865534465,1.238309604479047,0.4768320778066132,0.8262001151862757,0.5691905284952697,0.5439215024087843,0.3240546939610619,0.0
5.099892339874459,1.2381451845444063,0.4722719627066517,0.8301365885144332,0.588894072083904,0.5539619671109987,0.3468386998803217,0.0
3.685619537570237,0.5746106966070741,0.259593035130719,0.8979594104725238,0.717339807301823,0.5765808495513388,0.5146124058372133,0.0
6.4347914829908515,1.5097162149173389,0.574998017589389,0.7922218142961686,0.4990263051171215,0.5630157126540545,0.24913199561844057,0.0
6.21819600770669,1.451437593113226,0.5642589238514033,0.7943189974989344,0.5055336512875082,0.5325417620821118,0.25567212701409625,0.0
6.266295558621585,1.2425138918925414,0.5289803350874668,0.7991802793699774,0.5091446433637135,0.5283403444175964,0.25933366699244265,0.0
6.351311079346528,1.3608963649798151,0.5533064956987699,0.794011720337866,0.499290198967278,0.540070951879297,0.24938792370208304,0.0
7.089661994816895,1.378328647635525,0.5775624459342568,0.7806900464130714,0.4608570334495657,0.5624971997605395,0.21257579269674193,0.0
6.514138535634029,1.3076214376682043,0.5509985642541333,0.7920532301278461,0.49738287483005056,0.5252879277866124,0.24752916054774632,0.0
4.8874898222725065,1.1887268718762014,0.43661635548827415,0.8449978503371106,0.6132580915829258,0.5503867573098472,0.3761287182471418,0.0
4.487786513675619,1.0188342674692425,0.40167791534506,0.8531081484847801,0.6388707678304364,0.5275179212096546,0.40818603427421685,0.0
5.416438857018377,1.0561445117262591,0.4537166594579012,0.8269790399157209,0.5666229676624185,0.5224715918084706,0.3211263550904819,0.0
5.785919705803715,1.1606717668685127,0.48332717584582907,0.8173055296558646,0.5401636410455636,0.5543585360920361,0.2918444784755831,0.0
6.326774276312711,1.8934523530613232,0.6411077620386392,0.782583423683483,0.4989105012744861,0.5604568730259121,0.24902325764057537,0.0
6.287422765741595,1.7127997344771249,0.617891405949635,0.7835967979146985,0.5024573874194044,0.5246406203470007,0.2525529963527496,0.0
6.319648500085208,1.995273392445215,0.6644580509900047,0.7774555312939702,0.49766163751375064,0.5621395596549006,0.2477647139462449,0.0
5.909660461401689,0.947317648260285,0.41662984188773594,0.8358998923139591,0.5623305109030688,0.5784042050929181,0.31634692077529464,0.0
5.671386624905169,0.8774022010765092,0.4244942149653982,0.8291629211364002,0.5500477939028557,0.5424597100880487,0.3026341011715077,0.0
4.6314487737999785,0.8278344867358709,0.37544030541138057,0.8534427167990398,0.6270875233945156,0.5035732468915127,0.39326286517705283,0.0
5.503922982593057,1.3777197021578242,0.5096351913927342,0.8191655738522702,0.5631192872493389,0.5448047191679855,0.3171592627381177,0.0
4.832863645070331,0.8058979418973478,0.3663027441368711,0.8559379596085477,0.6121386395505438,0.5502337330268738,0.37475356895696427,0.0
5.914556562747124,1.294502835447905,0.5011999591503272,0.817380543639849,0.5478013792340999,0.5478541349024785,0.30017164518812345,0.0
6.396064825036438,1.3956356179113802,0.5549024864234916,0.7950598062830886,0.500960106598934,0.5397313169937531,0.25108426436983433,0.0
5.338363767512172,1.4128706957660522,0.49975822099673284,0.8255893358000352,0.5731346822907515,0.580954370662908,0.3285340213354695,0.0
6.119374705525343,1.2246379547529807,0.5028695844146491,0.8115103371446806,0.5237800349560032,0.5614470683017039,0.2744410429694917,0.0
5.845413370558458,1.38601283160323,0.5329891748366017,0.8071055449483084,0.5371663220854672,0.5345156556044368,0.2886155524597673,0.0
5.680750691459613,1.5111604611207234,0.5384142216935799,0.8128772022018481,0.5491021256003525,0.5637298286921645,0.3015712194732505,0.0
4.528937654237207,0.9890719464869286,0.3934461955738182,0.855735582031764,0.6541531145038488,0.49969909175802285,0.4279482562742536,0.0
4.5744836665290585,0.7481401384083045,0.34832876778162264,0.8617357525992868,0.6364056047893228,0.519073606298964,0.4050531918041105,0.0
4.196553881950783,1.0833254187091519,0.39323065347462594,0.8617065810453067,0.6633853943074223,0.563346163400072,0.4401066084812995,0.0
4.662764644328024,0.9759832756632064,0.393172818146867,0.8543792441410368,0.6280155579680151,0.5532879924661009,0.3944416275670979,0.0
5.942309379478832,1.2063763486399466,0.49876166918973525,0.8122606040188118,0.5305790160297087,0.5424815360498466,0.2815873320195845,0.0
3.1592434272776715,0.37663358143502523,0.19156762122741267,0.9207476726839687,0.7686390089784186,0.5824829684383099,0.5908355563110979,0.0
5.407532287105708,1.0134353974432913,0.4390952398116114,0.8319783873492502,0.5717090016233841,0.5246171240043144,0.3269339886521865,0.0
5.978185825391465,1.4434588409505986,0.5440707149894277,0.8047177358106627,0.5288612842698334,0.5634005012454986,0.2797599733580215,0.0
6.4186201267243135,1.148693501297578,0.5000558979719343,0.8070647686057617,0.5123530272747409,0.5400062645650794,0.2626154374528265,0.0
4.9068782669763245,0.6119200547866206,0.33222642733564034,0.860087877356897,0.6198538083743178,0.5123512250145041,0.3842724241119273,0.0
5.597679659608926,1.0858946679161863,0.45900119545367224,0.8260567971965372,0.5599386839070492,0.5424456545925251,0.3135952406314141,0.0
5.558476351355052,0.7365553963619764,0.38711743980680546,0.8389812255430167,0.5621224381835807,0.5413578301836763,0.3160516011000524,0.0
6.402852501075243,1.651574679810651,0.5846042237360636,0.7945799586324476,0.5049007834107136,0.5737787251900157,0.25503580612708493,0.0
7.036282080654425,1.4711078221116884,0.5983997591070744,0.7767586462728072,0.4621678567496017,0.5533840733888516,0.21375871411395364,0.0
6.73895018167936,1.92442215734333,0.6565676362456748,0.77440117599629,0.47742552459319326,0.5642184681770284,0.22807344044067876,0.0
5.711443669771839,1.5208753544309879,0.5461550845828528,0.809429331736806,0.5477784555640072,0.5498283941373402,0.300131089738978,0.0
4.322371804381307,0.4362078287197235,0.2480354010476742,0.893144640184351,0.6807788068223015,0.5666593417229363,0.4635267296587632,0.0
4.628955202962208,1.2055408526768545,0.43653890631007336,0.846773154998923,0.6245187012806099,0.560971876092997,0.39006009200061237,0.0
5.505953615583678,0.8842375078094964,0.4107921682766245,0.8379752459459455,0.5708554960720792,0.5466014283250412,0.3259548722733583,0.0
5.366707076604422,1.276411866830066,0.48562896482122286,0.8253113287546598,0.5734100188181606,0.5516121288808551,0.3288641404251021,0.0
5.850168064743933,1.674711619329107,0.5629782715782399,0.8071025998434096,0.5426083606011498,0.5722529565795049,0.2944938912130883,0.0
5.8865860408697745,1.4556218461649375,0.5374402573529421,0.8079527974021117,0.5400342546240863,0.5558714312885275,0.29172774081273295,0.0
6.539784355536153,0.8501916780805462,0.44316129913975444,0.8165515527833667,0.5048968027187352,0.5546767171506343,0.2550574524943641,0.0
6.240165894704452,1.3316507172722039,0.5439213583717805,0.7969144811135531,0.507339544055333,0.5336247857068073,0.25747748422641187,0.0
5.522466932988181,1.4799827289984635,0.5255955341695507,0.816160288329151,0.5601854731732926,0.5617254988041573,0.3138676095144448,0.0
6.3689032354118105,1.5895431594819303,0.5933117220540178,0.7877716208100912,0.4982092645512564,0.5464436520843947,0.24831080963240423,0.0
6.638681711311406,1.9500259065023073,0.6499583843954255,0.7800821579688311,0.4859964430400227,0.5853439682240362,0.23632766242105416,0.0
5.175289998157417,0.8709584354575167,0.39444405396962756,0.845431138958998,0.587450397712608,0.5478164568898867,0.3452145224638832,0.0
5.974606811595158,1.383702317017493,0.5272477682862363,0.8095571447465444,0.5356151941416841,0.5451162883375991,0.2869775477747525,0.0
7.403814907948388,1.8815948193002705,0.6807329512687437,0.7596528087400577,0.4431944885325541,0.5515909740943334,0.196651907019679,0.0
5.3961740002894665,1.3261271205786234,0.48597645737216516,0.8273765689802135,0.5740832089951524,0.5566865042647419,0.3296431825737318,0.0
5.82468649170824,1.5640954650855448,0.5493171045991929,0.8086140355163901,0.5377276555078001,0.5706621739066339,0.28922304236812446,0.0
7.165564188224036,2.380316194492502,0.7534872705209532,0.752059172879292,0.4490311051783724,0.5722984578237693,0.20180371379635692,0.0
6.533109945941179,1.1301557844338714,0.503055210135525,0.8036845854861812,0.5007711647171249,0.5624465403417895,0.2509002505767326,0.0
4.306824884804118,0.5913707768646677,0.2967036416282202,0.8788092090301791,0.6713912868831917,0.5430596982375911,0.45080366724391774,0.0
6.586038795196479,1.1912195279459823,0.539338370458478,0.7903707371784761,0.4829537718782431,0.5231897239761086,0.23335975788197122,0.0
5.625944838606051,1.2342151456170711,0.4753396229815461,0.8263880781267747,0.5747386520283243,0.5475609516479802,0.3304118706609619,0.0
6.5847305819955295,1.715681543757209,0.615445366565744,0.7828828433777943,0.48748152665381217,0.5641809115181513,0.23778094977495753,0.0
6.491999405095435,1.9902289534073436,0.6822329002066515,0.7687959529636902,0.4886643725998255,0.5268424641780043,0.23890644701011338,0.0
6.569474884930864,1.7197738850442164,0.6251698865820844,0.7807316550166248,0.4909818264798192,0.5601947391598353,0.2411830591180248,0.0
6.941915138731979,2.06878305519512,0.7041940449586708,0.7596213075674505,0.45914286414714867,0.5556894427033531,0.21094146323485735,0.0
7.313377033667209,1.8495447213812004,0.6789668787245295,0.758761202760057,0.44715769991865667,0.5566392814310847,0.20012998506393237,0.0
4.735813604553806,0.6611092788831219,0.32993767421184195,0.8651739064201306,0.6260939163080868,0.5499928973822429,0.392053798360839,0.0
5.541355914189911,1.3340463553681285,0.5106302113369865,0.8156235288888302,0.5575507402808614,0.5270654436263374,0.31091970014426434,0.0
5.366929394575983,0.9321792699923106,0.4160380622837371,0.8376644115897838,0.5760012774247645,0.5396060011887958,0.33184159319325784,0.0
5.940862994551709,1.7421026918733191,0.6020324664792394,0.7944158281663355,0.5336520881260409,0.5363191598738416,0.2848626392856253,0.0
6.303742851465099,1.614501033256441,0.5813121455690127,0.7954738653156442,0.5067840383538386,0.5552216775873778,0.2569615721163716,0.0
5.584830215080125,0.9926033556805073,0.45307495915032686,0.8228775533065764,0.5580204248226766,0.4992788931929779,0.3114500730235348,0.0
5.661695863217166,1.4385496563821618,0.5372030288831224,0.8089191708113849,0.5454297011344977,0.5513056723430614,0.29755499235107014,0.0
5.624435694491266,1.3158476307189546,0.49795751633986973,0.8208177002214245,0.560444231551674,0.558723373607314,0.314167387986876,0.0
5.697993293637503,1.7561866079152255,0.5847927629998084,0.8039504792823323,0.547599406260457,0.5595639663983256,0.29994069249012967,0.0
5.089271951598174,0.7262090001441759,0.3629036908881203,0.8517312713196639,0.5977500003986752,0.5455966078054721,0.3573925054819461,0.0
4.9974430936474885,0.8323758590445988,0.3735347282295276,0.8534595172271024,0.6072951233660049,0.5470467998823831,0.36886539406571694,0.0
6.898020651668094,1.7379118157679745,0.6496982981305268,0.7666872842645047,0.4606177623715173,0.553066713624835,0.21229748747262453,0.0
5.2607959339392,1.0301005472654747,0.42361647263071944,0.8404176520524121,0.5937430633831198,0.543308023329554,0.352595069129269,0.0
5.3952064704412575,0.9739004229142636,0.43678492046328365,0.8302724269545634,0.5680894187790057,0.5353781690082144,0.3227930445189852,0.0
4.930543091377954,0.6902532079008074,0.34318702542291457,0.8597778518041146,0.6143738097325917,0.5403333184837698,0.37750645517735826,0.0
5.782010080968902,1.0801980458237224,0.46814468894175376,0.8207939611590059,0.5455903094031527,0.544468589104653,0.29776586709613995,0.0
6.182189084599195,0.8519604989667436,0.4280302497837373,0.8249462167006305,0.5265175676997841,0.5575649769854458,0.27732492209364606,0.0
5.121083711580071,0.7915965914552096,0.37920451268742794,0.8481056123956514,0.591188349139753,0.5400382501506829,0.3495549640883882,0.0
6.166286335895108,1.3439331326893502,0.5422163350634376,0.7994548515351064,0.5115298689380329,0.5468258513522384,0.2617732373548656,0.0
4.805831094217781,1.0150236988177626,0.4078647034794315,0.848976234443778,0.6152052930185056,0.5634384540324955,0.37850732409621307,0.0
6.99037118216911,1.6207010224432916,0.6370809604479049,0.7673655401636044,0.45914168148963985,0.550438802460423,0.21096616160264847,0.0
5.86198894255544,1.5290006547962331,0.5474939926951181,0.8080425550091958,0.5439648343986827,0.5597850014470597,0.295970442186095,0.0
5.284453817023637,0.9398699418492884,0.416263125961169,0.8381001559082943,0.581823981202629,0.5527225706890216,0.3385844667886896,0.0
5.53297031394478,1.0617885398644755,0.4459543354719343,0.8301862050548714,0.5634711438284744,0.551600474222049,0.3175873097978069,0.0
5.291296509914247,1.0479837081891583,0.42108326725297984,0.8427986997404037,0.5846014830027305,0.588770101846309,0.34181762720908726,0.0
6.522609126267925,1.711715025470974,0.6219822904652058,0.7810908943692693,0.48952256862530574,0.5448003060004037,0.23973658300451614,0.0
6.748064234903252,1.5747465367887377,0.588803449995195,0.7882777081987464,0.4903396903258477,0.56515884345486,0.24058531326971716,0.0
5.9129835190241495,1.4838060030997697,0.5525399035226843,0.8029073121384195,0.525344385079253,0.5412411683030512,0.27607094137209043,0.0
6.09119483657713,1.4267064200067283,0.547287086096694,0.8020763350064786,0.5249430160024782,0.5498794298782526,0.2756509934742776,0.0
6.4395206018846585,1.3397431276432141,0.5439746131295661,0.7975174137408584,0.4982929058171667,0.5609752919652439,0.2484479412520068,0.0
5.291050158315585,1.0418716809640516,0.4326283010140332,0.8372828820066934,0.5846919322659582,0.5510602865449498,0.3419262373397609,0.0
4.921473091076546,1.3095560601691665,0.47222180171088113,0.8344764472450249,0.6041924806077228,0.5411780523657255,0.3650799711963423,0.0
5.193699707876325,0.767741268382353,0.37308897118896595,0.8499512889961217,0.5955803326733201,0.5392917256319131,0.3547938268779067,0.0
6.060128733712334,1.2396847066032297,0.5185868716359101,0.8045671190880641,0.5230429340448108,0.524068104946689,0.2736569024183774,0.0
5.71243518289258,1.7091353235534412,0.5794279994473284,0.8039501631430743,0.5409249376153412,0.5581509965244869,0.2926753270715618,0.0
6.881545776169662,1.722441834270473,0.6371811472750866,0.7730189594516897,0.473255706067049,0.5452548276172768,0.22410478704932568,0.0
4.046479763655414,0.6528978187475973,0.3025758572424071,0.8804441882203735,0.681835053072944,0.5366366808150881,0.46493142406667637,0.0
4.768770767410284,0.6309147773692809,0.3282460021386007,0.863843235082995,0.6247438423308385,0.5383981476300641,0.39035205591332217,0.0
4.674517263491698,0.669702758554402,0.34123044622260673,0.8601598315822065,0.6247590478547358,0.5206438023309538,0.3903750914281312,0.0
6.265252293474935,0.8602320621876204,0.4405889862072282,0.8183758865848629,0.5218925293830914,0.5243276663248971,0.2724769719455905,0.0
6.129406352942917,1.1475144025134565,0.4986461787533645,0.8086043050071934,0.5199030754990858,0.5299521857357531,0.270424089554524,0.0
6.777226748272852,1.5992363063485207,0.5939345594242602,0.7854901034674386,0.481321628182383,0.5747851120816233,0.23180692606687714,0.0
3.9734852889446683,0.5471674055651676,0.2732677335640141,0.8882021642662039,0.6896942678234796,0.5406087349595521,0.47570940070059226,0.0
6.52608795693161,1.3425125102124196,0.56662823493368,0.7861392302670013,0.48388542188893197,0.53342775444058,0.23425686399794157,0.0
5.977419078531909,0.9821324580690121,0.45567244269031165,0.8197476530855524,0.5346056300508762,0.5211516193178276,0.2858862965511984,0.0
6.049455877824904,1.1553630064158016,0.49226032355344135,0.8124414295254461,0.5343207440237608,0.5279148580338944,0.2855922945641747,0.0
6.0353579763485286,1.3366549524221454,0.48411308150711324,0.8257855939941486,0.552110080708885,0.5950076892385395,0.30498394792037076,0.0
6.309432100279038,1.3645903768983088,0.5222632070597852,0.8095915495040417,0.5201316919878923,0.5598992466497169,0.2706923289390051,0.0
5.749898497771465,1.1415864991830074,0.47713851042868183,0.8200541453802239,0.5490319971626527,0.5465734612175928,0.30150230160217356,0.0
6.128284069869138,1.5321529579969246,0.5648618319876979,0.7989022416979317,0.5155635977601426,0.5597756310893609,0.265897495893921,0.0
5.852318226445953,1.1804514189254136,0.4923050629565555,0.8144464122344169,0.5395942531216966,0.5214047935041348,0.2912433229286777,0.0
6.749892332666069,1.3032150495001924,0.5549220552191472,0.7896208942916318,0.4828792154133271,0.5382789111077667,0.2333076093039128,0.0
6.8610876055336645,1.643489733515956,0.6300590518069975,0.7717161168677907,0.4640224741579253,0.5563128011329221,0.21545036768101847,0.0
5.955758292542672,1.5589702428152639,0.5476057435841987,0.809453226004393,0.5388417393090996,0.5781029481763706,0.29043385148578293,0.0
4.517387219367321,0.5468519920222993,0.3013877475009614,0.8727182271724355,0.643679393531669,0.5177742729150246,0.41437937695960486,0.0
5.009690512172332,1.3019433781478265,0.4622698451316801,0.8385416306141825,0.6056259685356224,0.5690119977878827,0.3668363799131362,0.0
